BranchCode,BranchName,City,Pincode,District,State,StdCode,PhoneNumber,EmailId,IFSC_Code,BranchCircle,Address-1,Address-2,Address-3
08545,GOZARIA,KADI(N.G.),382825,MEHSANA,GUJRAT,2763,263329,sbi.08545@sbi.co.in,SBIN0008545,AHMEDABAD,AT & POST -GOZARIA,TALUKA-MEHSANA,DIST-MEHSANA GUJARAT
14980,KHAROD,KADI(N.G.),382840,MEHSANA,GUJRAT,2763,233621,sbi.14980@sbi.co.in,SBIN0014980,AHMEDABAD,KHAROD DUDH UTPADAK SAHKARI MANDALI,"KHAROD , TALUKA-VIJAPUR",DISTT-MEHSANA
16059,SUBHASHNAGAR CHAR RASTA GANDHIDHAM,MUNDRA,370230,KUTCH,GUJRAT,2836,,SBI.16059@SBI.CO.IN,SBIN0016059,AHMEDABAD,"PLOT NO 8 , D/C-2",SUBHASHNAGAR MAIN ROAD,"NEAR GURUKUL, GANDHIDHAM"
31819,SOUTH SATTELITE AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380001,AHMEDABAD,GUJRAT,79,26927043,sbbj10819@sbi.co.in,NULL,AHMEDABAD,"103, FIRST FLOOR, ABHISHREE COMPLEX","OPP. STAR BAZAR, SATELLITE ROAD",AHMEDABAD-15
10959,DHANPUR,NULL,0,DAHOD,GUJRAT,2677,237343,SBI.10959SBI.CO.IN,SBIN0010959,AHMEDABAD,NEAR BUS STAND,TAL DHANPUR,DIST DAHOD`
13451,FATEHPURA,DEVGAD BARIA,389172,DAHOD,GUJRAT,,,sbi.13451@sbi.co.in,SBIN0013451,AHMEDABAD,DAHOD,DIST: DAHOD,GUJARAT
60441,GANDHINAGAR SECTOR 10 A,KADI(N.G.),382010,GANDHINAGAR,GUJRAT,79,23234783,sbi.60441@sbi.co.in,SBIN0060441,AHMEDABAD,CIVIL SUPPLY BHAVAN,OPP HOTEL HAVELI NEAR CH 3 CIRCLE,GANDHINAGAR GUJARAT
13007,GODI ROAD-DAHOD,DEVGAD BARIA,389151,DAHOD,GUJRAT,2673,02673269483,sbi.13007@sbi.co.in,SBIN0013007,AHMEDABAD,MOONLIGHT BUILDING,"OPP AGRASEN BHAVAN , GODI ROAD",DAHOD
60099,SIKKA,PORT OKHA,361140,JAMNAGAR,GUJRAT,288,2345257,sbi.60099@sbi.co.in,SBIN0060099,AHMEDABAD,SHRI DIGVIJAY CEMENT CO LTD,POST BOX NO 1,SIKKA-361140 DIST- JAMNAGAR
14894,SPL. CURRENCY ADMINISTRATION BR. SURAT,SURAT,395001,SURAT,GUJRAT,261,2233116,sbi.14894@sbi.co.in,SBIN0014894,AHMEDABAD,STATE BANK BHAVAN GR FLOOR,NEAR PANJRA POLE BESIDE IOC OFFICE,"GHOD DOD ROAD SURAT , GUJRAT"
11021,VIJPADI,BHAVNAGAR,364530,AMRELI,GUJRAT,,,sbi.11021@sbi.co.in,SBIN0011021,AHMEDABAD,AT & POST VIJPADI,"VIJPADI VILLAGE,TALUKA SAVARKUNDLA",DISTT AMRELI
11020,AIE MATA ROAD SURAT,SURAT,395010,SURAT,GUJRAT,261,2856608,sbi.11020@sbi.co.in,SBIN0011020,AHMEDABAD,BLOCK NO121 SUDARSHAN COMPLEX,"R.S.NO6,7/2 SHOP NO 43(26/B) OPP DR WOR",MULTIPLEX PUNA KUMBHARIA SURAT
10392,CLEARING CPC AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380014,AHMEDABAD,GUJRAT,79,27545316,sbi.10392@sbi.co.in,SBIN0010392,AHMEDABAD,ABOVE SERVICE BR. NEAR GUJRAT VIDHYAPIT,"ASHRAM ROAD, AHMEDABAD",GUJRAT
08934,GAMPH,KADI(N.G.),382465,AHMEDABAD,GUJRAT,2713,231181,sbi.08934@sbi.co.in,SBIN0008934,AHMEDABAD,TALUKA-DHANDUKA,AHMEDABAD,GUJRAT
10965,WADI (BARODA),BARODA,390017,BARODA,GUJRAT,265,2581373,sbi.10965@sbi.co.in,SBIN0010965,AHMEDABAD,KANIYALAL MENSION NEAR WADI TOWER,"WADI , BARODA",GUJRAT
05765,ANGADI VB,PETLAD,388254,KHEDA,GUJRAT,2699,282542,sbi.05765@sbi.co.in,SBIN0005765,AHMEDABAD,"P.O. NEPALPURA ANGADI,","TAL:THASRA,","DIST:KHEDA, GUJRAT"
60365,HIGHWAY ROAD SANAND,KADI(N.G.),382110,AHMEDABAD,GUJRAT,2717,222543,sbi.60365!@sbi.co.in,SBIN0060365,AHMEDABAD,SHRI HARIKRISHNA COMPLEX,OPP ST STAND,SANAND
01492,SAMARKHA,PETLAD,388360,ANAND,GUJRAT,2692,259184,sbi.01492@sbi.co.in,SBIN0001492,AHMEDABAD,"OPP PHC SAMARKHA,",DIST: ANAND,GUJRAT
14816,MINI CURRENCY ADMINISTRATION CELL ANAND,PETLAD,388001,ANAND,GUJRAT,2692,,sbi.14816@sbi.co.in,SBIN0014816,AHMEDABAD,AT FIRST FLOOR ANAND MAIN BRANCH,NEAR D N HIGH SCHOOL ANAND,ANAND DISTRICT
60461,RAMDEVNAGAR ROAD AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380007,AHMEDABAD,GUJRAT,79,26926106,sbi.60461@sbi.co.in,SBIN0060461,AHMEDABAD,PALAK 12 GROUND FLOOR OPPOSITE SHREEJI,ENCLAVE ANAND NAGAR,"RAMDEV NAGAR ROAD, AHMEDABAD"
60411,BHAVNAGAR KALAVIBID,BHAVNAGAR,364001,BHAVNAGAR,GUJRAT,278,2561832,sbi.60411@sbi.co.in,SBIN0060411,AHMEDABAD,KALIYABID,BHAVNAGAR,BHAVNAGAR
60247,CHITRAWAD,PORBANDAR,360452,RAJKOT,GUJRAT,2824,274038,sbi.60247@sbi.co.in,SBIN0060247,AHMEDABAD,TALUKA-KANDORANA,CHITRAVAD,DIST RAJKOT
60054,MANAVADAR,JUNAGADH,362630,JUNAGADH,GUJRAT,2874,221992,sbi.60054@sbi.co.in,SBIN0060054,AHMEDABAD,GANDHI CHOWK,MANAVADAR,DIST-JUNAGADH
71208,L.P. SAVANI ROAD ADAJAN,SURAT,395009,SURAT,GUJRAT,261,02612737310,adajan@sbi.co.in,NULL,AHMEDABAD,SHOP NO.7 WOOD SQUARE LP,SAVANI ROAD OPP SHIVALIKHLES,"ADAJAN SURAT, GUJARAT"
00560,THARAD,BANASKANTHA,385565,BANASKANTHA,GUJRAT,27370,222045,sbi.00560@sbi.co.in,SBIN0000560,AHMEDABAD,DIST:BANASKANTHA,"DIST:BANASKANTHA, GUJRAT",GUJARAT
60068,DHEBHAR ROAD RAJKOT,PORBANDAR,360002,RAJKOT,GUJRAT,281,2232080,SBI.60068@SBI.CO.IN,SBIN0060068,AHMEDABAD,NEAR KANTA STRI VIKASH GRUH,DHEBARBHAI ROAD,BHAKTINAGAR RAJKOT
14974,KHATRAJ CHOKDI,KADI(N.G.),382721,GANDHINAGAR,GUJRAT,2764,281281,sbi.14974@sbi.co.in,SBIN0014974,AHMEDABAD,KAMALDEEP ESTATE,OPP. ARVIND MILL GATE NO. 1,VILLAGE KHATRAJ DISTT: GANDHINAGAR
60224,KHOPALA,BHAVNAGAR,364320,BOTAD,GUJRAT,2847,282036,sbi.60224@sbi.co.in,SBIN0060224,AHMEDABAD,TALIKA GADHADA,KHOPALA,KHOPALA
11001,METODA,PORBANDAR,360021,RAJKOT,GUJRAT,2827,287784,SBI.11001@SBI.CO.IN,SBIN0011001,AHMEDABAD,DURGA COMMERCIAL COMPLEX,"C 403/4, OPP. GIDC METODA,","KALAVAD ROAD, KISHAN GATE, RAJKOT"
13012,REGIONAL BUSINESS OFFICE-I AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,26442453,agm1.aao@sbi.co.in,SBIN0013012,AHMEDABAD,AHMEDABAD ADMINISTRATIVE OFFICE,C N VIDYALAYA COMPOUND,"AMBAWADI, AHMEDABAD"
60238,BAGATHALA,SURENDRANAGAR,363641,MORBI,GUJRAT,2822,286432,,SBIN0060238,AHMEDABAD,"AT-BAGATHALA, NANA RAMJI MANDIR CHOWK,","TA-MORBI,","DIST-MORBI, STATE-GUJARAT"
60164,CHHAYA,PORBANDAR,360578,PORBANDAR,GUJRAT,286,245003,sbi.60164@sbi.co.in,SBIN0060164,AHMEDABAD,MAIN BAZAR,CHHAYA-360578,PORBANDAR
60250,DALKHANIA,KOVAYA,365640,AMRELI,GUJRAT,2797,288533,sbi.60250@sbi.co.in,SBIN0060250,AHMEDABAD,TALUKA-DHARI,AMRELI,DALKHANIA
10188,SAMAKHIYALI,MUNDRA,370150,KUTCH,GUJRAT,2837,283575,sbi.10188@sbi.co.in,SBIN0010188,AHMEDABAD,"NATIONAL HIGHWAY BA, RLY STN ROAD",NEAR GAYATRI HOTEL,"DIST: KUTCH, GUJRAT"
13758,MOTERA BRANCH,KADI(N.G.),382424,AHMEDABAD,GUJRAT,79,,sbi.13758@sbi.co.in,SBIN0013758,AHMEDABAD,"SHOP NO. 1 TO 5 , GROUND FLOOR","VITTHAL SQUARE COMPLEX , STADIUM ROAD","MOTERA , AHMEDABAD"
20817,RAJKOT,PORBANDAR,360005,RAJKOT,GUJRAT,281,2587093,rajkot@sbi.co.in,NULL,AHMEDABAD,MANGAL KIRAN,"RAMDHAM PLOT, KALAWAD ROAD","RAJKOT,GUJARAT"
01203,RAKHIAL BRANCH,KADI(N.G.),382415,AHMEDABAD,GUJRAT,79,22877976,sbi.01203@sbi.co.in,SBIN0001203,AHMEDABAD,"106/110, RAJ COMPLEX, NR. RAJDEEPPARK","RAJENDRA PARK CHAR RASTA, N.H. NO.8,","AHMEDABAD, GUJRAT"
60086,VINCHHIYA,PORBANDAR,360055,RAJKOT,GUJRAT,2821,273625,sbi.60086@sbi.co.in,SBIN0060086,AHMEDABAD,NEHRU ROAD.POST BAG NO 1,VINCHHIYA,TALUKA-JASDAN
00315,ANKLESHWAR,RAJPIPLA,393001,BHARUCH,GUJRAT,2646,246205,SBI.00315@SBI.CO.IN,SBIN0000315,AHMEDABAD,"P.B.NO.1,",CHUTA NAKA,DITT. BHARUCH
19049,INTOUCH MOTERA,AHMEDABAD/ GANDHI NAGAR,380005,AHMEDABAD,GUJRAT,79,,SBI.19049@SBI.CO.IN,,AHMEDABAD,"4D SQUARE, 82-83, GROUND FLOOR, OPP. II","ENGG. COLLEGE,VISAT GANDHINAGAR HIGHWAY","MOTERA, AHMEDABAD"
07681,KAPURA,UDHNA UDYOGNAGAR,394655,TAPI,GUJRAT,2626,220583,SBI.07681@SBI.CO.IN,SBIN0007681,AHMEDABAD,VYARA,DIST:TAPI,GUJRAT
14995,NARGOL,VALSAD- DAMAN,396135,BULSAR,GUJRAT,2634,,sbi.14995@sbi.co.in,SBIN0014995,AHMEDABAD,VILL: NARGOL,TA: UMBERGAON,DIST: VALSAD
07399,PANOLI,UDHNA UDYOGNAGAR,394116,BHARUCH,GUJRAT,2646,272021,SBI.07399@SBI.CO.IN,SBIN0007399,AHMEDABAD,"TAL: ANKLESWAR,","DIST:BHARUCH,",GUJRAT
19136,SBI INTOUCH VAPI,VALSAD- DAMAN,396195,BULSAR,GUJRAT,,02602428700,SBI.19136@SBI.CO.IN,,AHMEDABAD,"SHOP NO-1 A, GROUND FLOOR,","FORTUNE MALL, PLOT NO- CM 66/67,VIA ROA","OPP. ESSEL MINING, G.I.D.C. , VAPI"
13358,VESU,SURAT,395007,SURAT,GUJRAT,,,sbi.13358@sbi.co.in,SBIN0013358,AHMEDABAD,SNS SQUARE,VESU MAIN ROAD,SURAT
00498,VISNAGAR,MEHSANA,384315,MEHSANA,GUJRAT,2765,221850,sbi.00498@sbi.co.in,SBIN0000498,AHMEDABAD,MERCHANT COLLEGE BUILDING,"OPP. DOSABHAI BAUG,","DIST:MEHSANA, GUJRAT"
18625,BHAT BRANCH,KADI(N.G.),382428,GANDHINAGAR,GUJRAT,,,SBI.18625@SBI.CO.IN,,AHMEDABAD,"GROUND FLOOR, SWAMINARAYAN VISHRANTI GR","NEAR SWAMINARAYAN TEMPLE, AAIRPORT ROAD",GANDHINAGAR
10864,INSTITUTE FOR PLASMA RESEACH,KADI(N.G.),382428,GANDHINAGAR,GUJRAT,79,23969525,sbi.10864@sbi.co.in,SBIN0010864,AHMEDABAD,NEAR INDIRA BRIDGE,BHAT VILLAGE DISTT GANDHINAGAR,GUJRAT
20598,MANINAGAR AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380008,AHMEDABAD,GUJRAT,79,25463098,maninagar_ahmd@sbi.co.in,NULL,AHMEDABAD,"SAKAR BUILDING,","JAWAHAR CHOWK, MANINAGAR",AHMEDABAD
60096,KALAVAD,PORT OKHA,361160,JAMNAGAR,GUJRAT,2894,223714,sbi.60096@sbi.co.in,SBIN0060096,AHMEDABAD,BAZAR ROAD NEAR PRIMARYCENT,KALAVADSHITLA,DIST-JAMNAGAR
13022,PALANA,NADIAD,387350,KHEDA,GUJRAT,2672,,sbi.13022@sbi.co.in,SBIN0013022,AHMEDABAD,VILLAGE : PALANA,DIST. KHEDA,GUJRAT
10000,RACPC BARODA,BARODA,390023,BARODA,GUJRAT,265,2397046,SBI.10000@SBI.CO.IN,SBIN0010000,AHMEDABAD,ELLORAPARK KALPATRU BUILDING,OPP : NARMADA GUEST HOUSE VADODARA,GUJRAT
00456,PORBANDAR,PORBANDAR,360575,PORBANDAR,GUJRAT,286,2242595,sbi0456-ad1@sancharnet.in,SBIN0000456,AHMEDABAD,LALIT MANSION M.G. ROAD,PORBANDAR,"DIST:PORBANDAR, GUJRAT"
13010,RTO RELOCATION SITE-BHUJ,MUNDRA,370001,KUTCH,GUJRAT,2832,257670,sbi.13010@sbi.co.in,SBIN0013010,AHMEDABAD,"SHOP NO. 66,67,68,88,89 AND 92 TO 52","A WING, RTO RELOCATION SITE-BHUJ",BHUJ DIST: KUTCH
10063,SMECCC-SARC RAJKOT,PORBANDAR,360001,RAJKOT,GUJRAT,281,2236997,sbi.10063@sbi.co.in,SBIN0010063,AHMEDABAD,SBI MAIN BRANCH BUILDING,JAWAHAR ROAD,RAJKOT
15912,SPECIALIZED NRI MANDVI,MUNDRA,370465,KUTCH,GUJRAT,2834,,sbi.15912@sbi.co.in,SBIN0015912,AHMEDABAD,"PLOT NO.8, SWAMI VIKEKANAND NAGAR,","(BHUTDA WADI), LAYJA RD, OPP. RAJVEER","HOTEL,NEAR S N TEMPLE, MANDVI - KUTCH"
00497,VIRAMGAM,KADI(N.G.),382150,AHMEDABAD,GUJRAT,2715,233216,sbi.00497@sbi.co.in,SBIN0000497,AHMEDABAD,"NEAR TOWER, VIRAMGAM","AHMEDABAD, GUJRAT",382150
60285,DOLASA,JUNAGADH,362720,GIR SOMNATH,GUJRAT,2795,283340,sbi.60285@sbi.co.in,SBIN0060285,AHMEDABAD,TALUKA- KODINAR,AMRELI,DOLASA
12211,KHODIYAR COLONY,PORT OKHA,361001,JAMNAGAR,GUJRAT,288,2711271,sbi.12211@sbi.co.in,SBIN0012211,AHMEDABAD,SWASTIK TIMBER & HARWARE BUILDINGS,"KHODIYAR COLONY AERODROME ROAD,","NEAR RAJ CHAMBERS, JAMNAGAR"
01192,MATAR,NADIAD,387530,KHEDA,GUJRAT,2694,285546,SBI.01192@SBI.CO.IN,SBIN0001192,AHMEDABAD,NEAR S T BUS STAND,MATAR,MATAR KHEDA
01205,WAV,BANASKANTHA,385575,BANASKANTHA,GUJRAT,2740,227031,SBI.01205@SBI.CO.IN,SBIN0001205,AHMEDABAD,TALUKA: WAV,DIST:BANASKANTHA,GUJRAT
10866,KANSARI,PETLAD,388603,ANAND,GUJRAT,2698,220675,sbi.10866@sbi.co.in,SBIN0010866,AHMEDABAD,"ONGC, KANSARI",TALUKA:CAMBAY,DIST: ANAND
60023,MOTA KHUNTAVADA,BHAVNAGAR,364280,BHAVNAGAR,GUJRAT,2844,287436,sbi.60023@sbi.co.in,SBIN0060023,AHMEDABAD,TALUKA : MAHUVA,BHAVNAGAR,MOTA KHUNTAWADA
11025,PARIVAR CHAR RASTA BRANCH,BARODA,390019,BARODA,GUJRAT,265,2521382,SBI.11025@SBI.CO.IN,SBIN0011025,AHMEDABAD,9/A PARIVAR SOCIETY,PARIVAR CHAR RASTA BRANCH,"WAGHADIA ROAD, VADODARA"
60151,PORBANDER THAKKAR PLOT,PORBANDAR,360575,PORBANDAR,GUJRAT,286,2245213,,SBIN0060151,AHMEDABAD,NEAR DR.RAGINIBEN HOSPITAL,THAKKAR PLOT,THAKKAR PLOT PORBANDAR
16685,SECTOR 21 GANDHINAGAR,KADI(N.G.),382021,GANDHINAGAR,GUJRAT,79,,sbi.16685@sbi.co.in,SBIN0016685,AHMEDABAD,"PLOT NO. 889, VISVAKARMA SHOPPING CENTR",SECTOR21,GANDHINAGAR
16053,BAMROLI ROAD GODHRA,DEVGAD BARIA,389001,PANCHMAHALS,GUJRAT,2672,240601,sbi.16053@sbi.co.in,SBIN0016053,AHMEDABAD,"OPP: MADHUR DAL MILLS,",BAMROLI ROADV GODHRA,DIST : PANCHMAHALS
13199,CASH ADMINISTRATIVE CELL,JUNAGADH,362001,JUNAGADH,GUJRAT,285,2651850,sbi.13199@sbi.co.in,SBIN0013199,AHMEDABAD,STATE BANK OF INDIA,CIRCLE CHOWK BRANCH BLDG,JUNAGADH
00378,HALOL,DEVGAD BARIA,389350,PANCHMAHALS,GUJRAT,2676,220374,SBI.00378@SBI.CO.IN,SBIN0000378,AHMEDABAD,"POST BOX NO.2,",DIST:PANCHMAHALS,", GUJRAT"
13476,TRIMANDIR(ADALAJ),KADI(N.G.),382421,GANDHINAGAR,GUJRAT,79,23970200,sbi.13476@sbi.co.in,SBIN0013476,AHMEDABAD,"SHOP NO. G/6-7-8, AMBA BUSINESS PARK,","AMBA TOWNSHIP PVT. LTD, B/H TRIMANDIR",AHMEDABAD-KALOL HIGHWAY ADALAJ GUJARAT
60214,MESVAN,JUNAGADH,362227,JUNAGADH,GUJRAT,2871,257793,sbi.60214@sbi.co.in,SBIN0060214,AHMEDABAD,MESWAN,TALUKA-KESHOD,DIST-JUNAGADH
02680,SINDHAVADAR,SURENDRANAGAR,363621,MORBI,GUJRAT,2828,288739,sbi.02680@sbi.co.in,SBIN0002680,AHMEDABAD,AT & POST:SHINAVADAR,"TALUKA WANKANER,","DIST:RAJKOT, GUJRAT"
60029,VARTEJ,BHAVNAGAR,364060,BHAVNAGAR,GUJRAT,278,2541630,sbi.60029@sbi.co.in,SBIN0060029,AHMEDABAD,NEAR BUS STAND,VARTEJ,BHAVNAGAR
04864,BEDI BUNDER RAOD (JAMNAGAR),PORT OKHA,361008,JAMNAGAR,GUJRAT,288,2753793,sbi.04864@sbi.co.in,SBIN0004864,AHMEDABAD,9 PATEL COLONY .OPP. PAAVAN DAIRY,JAMNAGAR,"DIST:JAMNAGAR, GUJRAT"
08070,GIDC. KABIRPORE (NAVSARI),VALSAD- DAMAN,396424,NAVSARI,GUJRAT,2637,239262,sbi.08070@sbi.co.in,SBIN0008070,AHMEDABAD,"OPP P G GARDEN,",NR GRID CHAR RASTA,"NAVSARI, DIST:- NAVSARI"
05149,KAMREJ CHAR RASTA,UDHNA UDYOGNAGAR,394185,SURAT,GUJRAT,2621,255077,SBI.05149@SBI.CO.IN,SBIN0005149,AHMEDABAD,GIN COMPOUND KAMREJ CHAR RASTA,N.H.NO.8,"KAMREJ,SURAT"
60267,THADACH,BHAVNAGAR,364140,BHAVNAGAR,GUJRAT,2848,281150,sbi.60267@sbi.co.in,SBIN0060267,AHMEDABAD,TALIUKA - PALITANA,THADACH,THADACH
13425,MADHI,UDHNA UDYOGNAGAR,394340,SURAT,GUJRAT,2621,242033,sbi.13425@sbi.co.in,SBIN0013425,AHMEDABAD,STATE BANK OF INDIA,MADHI,DISTT. SURAT
60406,NADIYAD M.P. HOSPITAL,NADIAD,387001,KHEDA,GUJRAT,268,2522361,sbi.60406@sbi.co.in,SBIN0060406,AHMEDABAD,"KIDNI HOSPITAL BR, DR.",VIRENDRA DESAI MARG,NADIAD
10867,REGIONAL TRANSPORT OFFICE AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380027,AHMEDABAD,GUJRAT,79,27561411,sbi.10867@sbi.co.in,SBIN0010867,AHMEDABAD,"1-2-3 ASTHA COMPLEX, OPP RTO OFFICE ,","NEAR SUBHASH BRIDGE CIRCLE,",AHMEDABAD
71110,MCG - PRAHLADNAGAR AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380015,AHMEDABAD,GUJRAT,79,,mcbahmedabad@sbi.co.in,NULL,AHMEDABAD,"SHOP NO.5 FIRST FLOOR ,","INDRAPRASTH CORPORATE, PRAHLAD NAGAR",AHMEDABAD
01945,NRI BRANCH AHMEDABAD,AHMEDABAD/ GANDHI NAGAR,380009,AHMEDABAD,GUJRAT,79,26440159,sbi.01945@sbi.co.in,SBIN0001945,AHMEDABAD,"SHOP NO. 1 & 2, SHOPPER'S PLAZA-5","OPP:MUNICIPAL MARKET,","C.G ROAD,AHMEDABAD"
10957,RAMAKAKA TEMPLE ROAD BRANCH VADODARA,BARODA,390002,BARODA,GUJRAT,265,2771860,sbi.10957@sbi.co.in,SBIN0010957,AHMEDABAD,ADITYA VILLA COMPLEX NEAR PRABHUTA HALL,CHHANI ROAD,"VADODARA, GUJARAT"
19206,SBI INTOUCH MAKARBA,AHMEDABAD/ GANDHI NAGAR,380051,AHMEDABAD,GUJRAT,,,SBI.19206@SBI.CO.IN,,AHMEDABAD,"SHRI KAILASH HARINARAYAN AGRAWAL,","GROUND FLOOR, B-7, SAFAL SOLITAIRE, CO","MAKARBA,AHMEDABAD"
13008,ANKLAV,PETLAD,388510,ANAND,GUJRAT,2696,,sbi.13008@sbi.co.in,SBIN0013008,AHMEDABAD,NEAR BUS STATION,"ANKLAV MAIN ROAD, DISTRICT ANAND",ANKLAV
03805,BADARKHA,KADI(N.G.),382270,AHMEDABAD,GUJRAT,2714,256224,sbi.03805@sbi.co.in,SBIN0003805,AHMEDABAD,"AT BADARKHA, PO BADARKHA",TALUKA DHOLKA,"AHMEDABAD, GUJRAT"
10973,HIGHWAY ROAD PALANPUR,BANASKANTHA,385001,BANASKANTHA,GUJRAT,2742,251683,sbi.10973@sbi.co.in,SBIN0010973,AHMEDABAD,HIGHWAY ROAD PALANPUR,"SANSKRUT COMPLEX, OPP INCOME TAX OFFICE",HIGHWAY PALANPUR GUJRAT
60264,VAVERA,KOVAYA,365570,AMRELI,GUJRAT,2794,277005,sbi.60264@sbi.co.in,SBIN0060264,AHMEDABAD,VAVERA-365570,TALUKA-RAJULA,DIST-AMRELI
11049,VED ROAD SURAT,SURAT,395004,SURAT,GUJRAT,261,2522200,sbi.11049@sbi.co.in,SBIN0011049,AHMEDABAD,"SHOP NO.2 TO 4, GROUND FLOOR, PLOT 24-2","SIDHESHWAR SOCIETY, DABHOLI CHAR RASTA","VED ROAD, SURAT"
60332,AIR PORT CIRCLE VADODARA,BARODA,390022,BARODA,GUJRAT,265,2488165,sbi.60332@sbi.co.in,SBIN0060332,AHMEDABAD,MANGLYA HALL NEAR AIR PORT,HARNI ROAD,HARNI ROAD
07614,KHIRASARA(GHETIANA),PORBANDAR,360450,RAJKOT,GUJRAT,2826,277024,SBI.07614@SBI.CO.IN,SBIN0007614,AHMEDABAD,TALUKA UPLETA,"DIST:RAJKOT,",GUJRAT
18809,LAJPOR BRANCH SURAT,UDHNA UDYOGNAGAR,394235,SURAT,GUJRAT,261,2391500,SBI.18809@SBI.CO.IN,SBIN0018809,AHMEDABAD,LAJPOR CENTRAL JAIL SHOPPING COMPLEX,"SACHIN NAVSARI ROAD,LAJPOR",DIST- SURAT
60219,JALIYA,KOVAYA,365616,AMRELI,GUJRAT,2792,271032,sbi.60219@sbi.co.in,SBIN0060219,AHMEDABAD,JALIA-365616,TALUKA-BABARA,DIST-AMRELI
60269,JUTHAL,JUNAGADH,362245,JUNAGADH,GUJRAT,287,284305,sbi.60269@sbi.co.in,SBIN0060269,AHMEDABAD,JUTHAL,TALUKA-MANGROL,DIST-JUNAGADH
60195,SBI NATUBHAI CIRCLE VADODARA,BARODA,390007,BARODA,GUJRAT,265,2398084,sbi.60195@sbi.co.in,SBIN0060195,AHMEDABAD,"1ST FLOOR, NATUBHAI CENTRE",RACE COURSE CIRCLE,GOTRI ROAD VADODARA
09399,THARA,BANASKANTHA,385555,BANASKANTHA,GUJRAT,2747,222116,sbi.09399@sbi.co.in,SBIN0009399,AHMEDABAD,"MARKET YARD, THARA",TAL : KANKARAJ,"DIST:BANASKANTHA, GUJRAT"
60426,ANAND ROAD BORSAD,PETLAD,388540,ANAND,GUJRAT,2696,222039,sbi.60426@sbi.co.in,SBIN0060426,AHMEDABAD,SAPTARSHI COMPLEX,OPP JAKLI TALAB,BORSAD
00319,BALASINOR,PETLAD,388255,MAHISAGAR,GUJRAT,2690,267918,sbi.00319.sbi.co.in,SBIN0000319,AHMEDABAD,"WESTERN COMPLEX , VIRPUR ROAD","BALASINOR, DIST: MAHISAGAR",GUJRAT
05590,INDUSTRIAL ESTATE ANKLESWAR,RAJPIPLA,393002,BHARUCH,GUJRAT,2646,"224858, 4632",sbi.05590@sbi.co.in,SBIN0005590,AHMEDABAD,"P.B.NO.52 PLOT NO.80, GIDC,","ANKLESWAR,","DIST:BHARUCH, GUJRAT"
60311,MESARIYA,SURENDRANAGAR,363621,MORBI,GUJRAT,2828,271520,sbi.60311@sbi.co.in,SBIN0060311,AHMEDABAD,MESARITA,TALUKA-WANKANER,DIST-RAJKOT
18870,SBI RELIANCE CIRCLE BRANCH,MUNDRA,370201,KUTCH,GUJRAT,,,SBI.18870@SBI.CO.IN,SBIN0018870,AHMEDABAD,"SHOP NO. 112-113, FRIEND'S SQUARE","PLOT NO. 2&3, WARD -6, ROTARY CIRCLE",TAGORE ROAD - GANDHIDHAM (KUTCH)
60276,BHAVNAGAR UNIVERSITY,BHAVNAGAR,364003,BHAVNAGAR,GUJRAT,278,2425477,sbi.60276@sbi.co.in,SBIN0060276,AHMEDABAD,UNIVERSITY CAMPUS,BHAVNAGAR,GUJARAT
03148,JAMVANTHALI,PORT OKHA,361130,JAMNAGAR,GUJRAT,288,2887406,SBI.03148@SBI.CO.IN,SBIN0003148,AHMEDABAD,"TALUKA-JAMNAGAR,","DIST:JAMNAGAR,",GUJRAT
04507,KUNI VILLAGE BRANCH,PETLAD,388235,KHEDA,GUJRAT,2699,235535,SBI.04507@SBI.CO.IN,SBIN0004507,AHMEDABAD,"TAL:THASRA,",KHEDA,"DIST:KHEDA, GUJRAT"
05587,BOMBAY MARKET(SURAT),SURAT,395010,SURAT,GUJRAT,261,2342722,sbi.05587@sbi.co.in,SBIN0005587,AHMEDABAD,"UMARWADA,SAHRA DARWAJA,","NEAR BELA MILL COMPD, SURAT,","DIST:SURAT, GUJRAT"
13469,HAMAPUR,KOVAYA,365440,AMRELI,GUJRAT,2796,,sbi.13469@sbi.co.in,SBIN0013469,AHMEDABAD,STATE BANK OF INDIA,TAL:BAGASARA,DISTT: AMRELI
03892,PANVAD SAB,CHHOTA-UDEPUR,391168,CHHOTA UDAIPUR,GUJRAT,2669,277431,sbi.03892@sbi.co.in,SBIN0003892,AHMEDABAD,TA : KAWANT,DIST : BARODA,"BARODA, GUJRAT"
13098,RBO4- JUNAGADH,JUNAGADH,362001,JUNAGADH,GUJRAT,285,"2674036,37,9",sbi.13098@sbi.co.in,SBIN0013098,AHMEDABAD,"3RD FLOOR,MERRY GOLD-3 BLDG",OPP : BAHAUDDIN COLLEGE,JUNAGADH
